epoch,samples,train_loss,validation_loss,CER,WER,character_accuracy,word_accuracy,blank_percentage,unique_predicted_characters,unique_predicted_sequences,average_prediction_length,learning_rate,training_time
1,126419,3.11897033496737,3.077942647881416,0.881600661402649,1.0,0.11839933859735097,0,96.65902433108184,15,34,2.470167270219003,0.0001,248.85370135307312
2,126419,2.213987597903853,3.013222785035441,0.8485623215502803,1.0,0.15143767844971967,0,96.18893906034258,18,72,2.817727194343852,0.0001,174.601868391037
3,126419,1.903686184063648,2.776302323853674,0.7937322872895476,0.9998275564752543,0.2062677127104524,0.00017244352474565794,95.53844646788819,38,737,3.2962579755130195,0.0001,175.5291657447815
4,126419,1.6932217931331064,2.5506149553398783,0.704932347863285,0.9986204518020348,0.29506765213671504,0.0013795481979651525,94.54008377803486,43,2545,4.034143817899638,0.0001,175.10333132743835
5,126419,1.550602293744687,2.381869645814922,0.6404915415765545,0.998534230039662,0.3595084584234455,0.0014657699603379815,93.72352782027839,49,3679,4.617261596827039,0.0001,176.18216228485107
6,126419,1.4486385178366845,2.282278234965217,0.6232018705856692,0.9965511295050871,0.3767981294143308,0.0034488704949129367,93.92177762436094,55,4735,4.443524745645801,0.0001,177.96487641334534
7,126419,1.3747318455672692,2.2075295809543496,0.6130818242699982,0.9958613554061045,0.38691817573000176,0.0041386445938954575,93.84702578646863,55,5632,4.4750819106742545,0.0001,175.46984481811523
8,126419,1.3176450484072337,2.1617294027785623,0.5867533172092316,0.9973271253664425,0.41324668279076837,0.002672874633557476,93.47944732619324,56,5134,4.732712536644249,0.0001,180.28440928459167
9,126419,1.2714940833309216,2.120578421377282,0.5825157358237143,0.9956026901189861,0.4174842641762857,0.004397309881013944,93.65484009404038,53,4909,4.613554061045008,0.0001,176.3584303855896
10,126419,1.2313904759703453,2.073101015787151,0.5600251738307868,0.9959475771684774,0.43997482616921324,0.0040524228315226285,93.0421315818935,55,5442,5.067080531126056,0.0001,176.49244737625122
11,126419,1.1951558673964124,2.0394831370387854,0.5537203382538683,0.9957751336437317,0.44627966174613165,0.0042248663562682864,93.02475556965332,55,5453,5.058544576651147,0.0001,175.39488339424133
12,126419,1.1612445723554872,2.016511077394827,0.5515255645450886,0.9933609242972926,0.4484744354549114,0.0066390757027073866,92.96959547710564,56,6532,5.111743404035178,0.0001,175.33486247062683
13,126419,1.128225245511372,2.0161370863270824,0.5399114508388915,0.9948266942576306,0.46008854916110853,0.005173305742369405,92.76236612307348,54,6001,5.277289187790998,0.0001,180.90763521194458
14,126419,1.0960873251201473,1.9944936158571689,0.5380917922017912,0.9924987066735644,0.46190820779820885,0.007501293326435565,92.59828525581221,55,6819,5.347818589411967,0.0001,176.34530544281006
15,126419,1.0631871147718166,2.041108060474238,0.5593455890829393,0.9885325056044145,0.4406544109170607,0.011467494395585476,93.25169328656193,59,7011,4.912398689429212,0.0001,177.9697141647339
16,126419,1.028224890796603,2.0366796294519722,0.5339206382624718,0.9946542507328849,0.4660793617375282,0.005345749267115063,91.68971806545508,58,8323,6.036902914295569,0.0001,173.53279447555542
17,126419,0.9950771347099363,2.0350901420451395,0.5363328300206354,0.992240041386446,0.46366716997936464,0.007759958613554052,91.90814270254133,56,8606,5.891619244697361,0.0001,172.78816723823547
18,126419,0.9570485608724364,2.0514118004764734,0.5369042551390361,0.9905156061389895,0.46309574486096394,0.00948439386101052,91.47199313355972,55,9371,6.18692878082428,0.0001,174.44092226028442
19,126419,0.9214326288467176,2.073504769112453,0.5400328228640926,0.991722710812209,0.4599671771359074,0.008277289187791026,91.26732936522744,54,9556,6.327642697016727,0.0001,173.84570741653442
20,126419,0.8862005929212514,2.0828402364221157,0.5373794312896969,0.990256940851871,0.4626205687103031,0.009743059148129007,91.25333526140986,56,9690,6.3514399034316265,0.0001,175.69614243507385
21,126419,0.8507709651619716,2.1502249030699088,0.5538173192323449,0.9887049491291602,0.4461826807676551,0.011295050870839818,91.25286879128261,55,9969,6.331867563372995,0.0001,176.85079550743103
22,126419,0.8160019826358013,2.1645354479140817,0.5489942346905003,0.9906880496637351,0.45100576530949965,0.009311950336264863,90.8438911072135,57,10297,6.650456975340576,0.0001,174.54666376113892
23,126419,0.7835832782649776,2.189223242856911,0.5520189734334063,0.9905156061389895,0.44798102656659367,0.00948439386101052,90.63514572526775,55,10535,6.8076392481462324,0.0001,173.92473983764648
24,126419,0.7507456982174996,2.243057608604431,0.5626114038277422,0.9901707190894982,0.4373885961722578,0.009829280910501836,90.04284528118819,54,10775,7.213053974823246,0.0001,174.44775772094727
25,126419,0.7197549712941544,2.3017865402967805,0.5750349068533539,0.9926711501983101,0.4249650931466461,0.007328849801689907,89.44902880919507,57,11009,7.642007242628039,0.0001,173.1423876285553
26,126419,0.6894032449412726,2.3345594225507793,0.5786481168042846,0.9940506983962752,0.42135188319571537,0.005949301603724755,89.1504879277531,56,11066,7.778410070701845,0.0001,214.6559956073761
27,126419,0.660168361743774,2.3412670675388054,0.5719473959015516,0.9898258320400068,0.42805260409844836,0.010174167959993152,89.84587826995559,58,11063,7.385669943093637,0.0001,460.1215920448303
28,126419,0.6293352565428059,2.40962242850259,0.5797246226616037,0.9926711501983101,0.42027537733839626,0.007328849801689907,89.24063327984476,54,11166,7.805225038799793,0.0001,450.73737478256226
29,126419,0.6021597759613837,2.4296607659211173,0.5899855343457225,0.9931022590101741,0.41001446565427746,0.0068977409898258735,89.44669645855879,56,11253,7.684945680289705,0.0001,458.8560972213745
30,126419,0.5745727263185472,2.5128502386003815,0.5967900308179422,0.9936195895844111,0.40320996918205776,0.0063804104155889,88.76203492928313,56,11314,8.134850836351095,0.0001,445.7231864929199
31,126419,0.5481749191801025,2.5736855133834293,0.6011047200236403,0.9940506983962752,0.39889527997635965,0.005949301603724755,88.65987797141472,55,11325,8.200465597516812,0.0001,257.8156921863556
32,126419,0.5227972537852396,2.594848431831549,0.6075388960919506,0.9949129160200034,0.39246110390804945,0.005087083979996576,88.51947046311153,56,11406,8.324452491808932,0.0001,176.9528684616089
33,126419,0.49775856555684916,2.643943149196215,0.5940960007928494,0.9934471460596654,0.4059039992071506,0.006552853940334558,89.29544351979699,55,11314,7.724090360406967,0.0001,280.0102655887604
34,126419,0.4758303549939305,2.7052747759937255,0.6013640762288649,0.9928435937230558,0.3986359237711351,0.007156406276944249,88.81661193417175,58,11366,8.077082255561304,0.0001,203.20032596588135
35,126419,0.45379118622857934,2.7618199038439872,0.6212203722699207,0.9946542507328849,0.37877962773007934,0.005345749267115063,88.25509851849087,56,11454,8.476289015347474,0.0001,174.42141366004944
36,126419,0.4327760255056163,2.824715162111708,0.6169063207457633,0.9952578030694947,0.38309367925423665,0.00474219693050526,88.30267847147068,55,11437,8.471201931367478,0.0001,173.3258090019226
37,126419,0.4131800498774733,2.883354702600106,0.6246709157969578,0.9937920331091568,0.37532908420304223,0.006207966890843242,88.2869351046759,56,11468,8.482324538713572,0.0001,173.60415387153625
38,126419,0.39368942107649824,2.952804704671392,0.6214812098109437,0.9952578030694947,0.3785187901890563,0.00474219693050526,88.28331996118969,57,11471,8.472322814278323,0.0001,173.4065272808075
39,126419,0.377616323937995,2.9643392569434215,0.6268202729002871,0.9952578030694947,0.3731797270997129,0.00474219693050526,88.13976377952756,56,11479,8.567339196413174,0.0001,175.0354187488556
40,126419,0.36108703459856994,3.0306017786346517,0.6359686924456767,0.9956026901189861,0.36403130755432334,0.004397309881013944,87.90326342501025,58,11510,8.69917227108122,0.0001,173.7271273136139
41,126419,0.3455665385502859,3.1125962044581894,0.609166574042465,0.9946542507328849,0.390833425957535,0.005345749267115063,88.93427902377132,54,11394,8.000775995861355,0.0001,185.60685110092163
42,126419,0.3323825498516274,3.156520912469911,0.6344633845438349,0.9953440248318676,0.3655366154561651,0.004655975168132431,87.9520095533082,55,11500,8.70831177789274,0.0001,187.00667095184326
43,126419,0.31906035187779364,3.164171246457691,0.6396274433004135,0.9957751336437317,0.36037255669958645,0.0042248663562682864,87.71410978840915,56,11510,8.850232798758407,0.0001,173.42111682891846
44,126419,0.30584564936844433,3.251497595106603,0.649578958661527,0.9961200206932229,0.35042104133847296,0.0038799793067770816,87.67131115423368,54,11522,8.879030867390929,0.0001,176.1563060283661
45,126419,0.2966155425087466,3.2704108319663474,0.618491585328359,0.9955164683566132,0.381508414671641,0.004483531643386773,88.46046199201403,54,11480,8.278323848939472,0.0001,173.76468443870544
46,126419,0.28535279110583195,3.3447470612433987,0.5997456753369821,0.9939644766339024,0.4002543246630179,0.006035523366097584,89.02150893756765,56,11413,7.914123124676668,0.0001,174.23392581939697
47,126419,0.2741860176352452,3.384999713293449,0.6395603148952824,0.9964649077427142,0.3604396851047176,0.0035350922572857657,87.79609191327388,57,11514,8.762200379375754,0.0001,173.65438318252563
48,126419,0.26526869531372954,3.4070466044192145,0.6319381682669116,0.9948266942576306,0.3680618317330884,0.005173305742369405,88.31177463895213,57,11488,8.446111398516985,0.0001,173.8453938961029
49,126419,0.2574754314531528,3.451700726816477,0.6393749021722973,0.9956889118813589,0.3606250978277027,0.004311088118641115,87.94116412284957,54,11509,8.679255043973098,0.0001,175.42281794548035
