epoch,samples,train_loss,validation_loss,CER,WER,character_accuracy,word_accuracy,blank_percentage,unique_predicted_characters,unique_predicted_sequences,average_prediction_length,learning_rate,training_time
1,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,1304.3858437538147
2,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,751.9253885746002
3,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,719.3467981815338
4,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,733.6966638565063
5,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,729.5472414493561
6,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,725.486298084259
7,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,731.0139827728271
8,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,1301.1861877441406
9,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,1903.4674942493439
10,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,2488.1160225868225
11,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,1200.467852115631
12,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,730.2502474784851
13,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,730.171660900116
14,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,725.404379606247
15,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,750.1615138053894
16,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,734.5611257553101
17,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,735.0126757621765
18,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,729.2353353500366
19,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,747.6915764808655
20,126419,nan,3.4419276110068497,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,771.2563381195068
21,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,1326.092042207718
22,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,584.4099636077881
23,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,502.8300938606262
24,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,501.02011585235596
25,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,1478.7449429035187
26,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,756.3184406757355
27,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,505.8812847137451
28,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,506.70523262023926
29,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,504.9108376502991
30,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,496.9829442501068
31,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,510.3439769744873
32,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,520.3417885303497
33,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,513.0163843631744
34,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,506.724219083786
35,126419,nan,3.441927589989234,0.9467021930156228,1.0,0.05329780698437725,0,98.64746986602978,1,1,1.0,0.001,504.0601336956024
