epoch,samples,train_loss,validation_loss,CER,WER,character_accuracy,word_accuracy,blank_percentage,unique_predicted_characters,unique_predicted_sequences,average_prediction_length,learning_rate,training_time
28,126419,0.6262273453468312,1.8090186055041542,0.45908399379854314,0.9546473529918952,0.5409160062014569,0.04535264700810482,88.64448445721536,55,10481,7.839368856699431,0.0003,178.7471158504486
29,126419,0.6033157743900162,1.8066000028746845,0.45835023000939046,0.9540438006552854,0.5416497699906095,0.04595619934471462,89.2014497891555,55,10436,7.742886704604242,0.0003,179.25755310058594
30,126419,0.577791645221546,1.7895732641876894,0.45085791918246004,0.947404724952578,0.54914208081754,0.05259527504742201,89.07795182296526,56,10477,7.709863769615451,0.0003,179.0470576286316
31,126419,0.5562986893891926,1.8252479256677234,0.45414247731210794,0.9440420762200379,0.5458575226878921,0.055957923779962115,89.19212038661044,57,10461,7.679427487497844,0.0003,178.55610752105713
32,126419,0.5339798501807507,1.8087887276302685,0.45030078965994214,0.9399034316261424,0.5496992103400579,0.06009656837385757,88.58827480688136,54,10510,7.826694257630626,0.0003,181.38453102111816
33,126419,0.5156042719190557,1.8060502150498803,0.45217428884588695,0.9406794274874979,0.547825711154113,0.05932057251250211,86.44985912602156,54,10677,8.113726504569753,0.0003,179.76191186904907
34,126419,0.4965469036161734,1.8211946466080742,0.4456640339789567,0.9424038627349544,0.5543359660210433,0.057596137265045644,85.4003013397022,52,10719,8.201155371615796,0.0003,178.53598523139954
35,126419,0.4789838239614706,1.814403335910198,0.44051640999365105,0.9286946025176754,0.559483590006349,0.07130539748232456,88.03037653468671,57,10697,8.371184687015003,0.0003,178.6369068622589
36,126419,0.4613366099557705,1.7980895034209428,0.4280699025811299,0.9221417485773409,0.5719300974188701,0.07785825142265912,88.46734242639101,55,10592,8.082255561303674,0.0003,179.03172874450684
37,126419,0.44331327513693797,1.8581655071458212,0.4327658497181052,0.9217968615278497,0.5672341502818947,0.07820313847215032,88.25859704444528,55,10576,8.05500948439386,0.0003,180.785826921463
38,126419,0.4317176504184614,1.8341331073075287,0.4282679977815987,0.9156751163993792,0.5717320022184014,0.08432488360062085,87.82209762286823,54,10676,8.451198482496983,0.0003,178.9211940765381
39,126419,0.4164827926208387,1.8853607831250867,0.44259278944695307,0.9217106397654768,0.557407210553047,0.07828936023452315,86.8748134119491,55,10809,8.929298154854285,0.0003,180.20238709449768
40,126419,0.40491444083278133,1.8596857397024296,0.41516256900765114,0.9111915847559924,0.5848374309923489,0.08880841524400762,88.01603257827368,55,10534,7.9098982583204,0.0003,179.5384271144867
41,126419,0.39434563233728076,1.8375064331637927,0.41473645767334605,0.9055871702017589,0.5852635423266539,0.09441282979824106,87.72623801171773,55,10612,8.380582859113641,0.0003,183.02217936515808
42,126419,0.37971262905347863,1.8703300913503347,0.4268342765149267,0.9099844800827729,0.5731657234850733,0.09001551991722712,85.07307254543419,55,10759,8.721331264011036,0.0003,182.2823703289032
43,126419,0.3706673215617412,1.8361390004801685,0.40986140707041946,0.9000689774098982,0.5901385929295806,0.09993102259010178,87.69370172034183,54,10582,8.210208656664943,0.0003,426.69492840766907
44,126419,0.36011061890951684,1.8450719331578447,0.41558009409923596,0.8971374374892223,0.584419905900764,0.10286256251077774,86.96099376795911,55,10751,8.732626314881877,0.0003,183.5866026878357
45,126419,0.3507510500334692,1.843363464535432,0.4043882457281559,0.8941196758061735,0.5956117542718441,0.10588032419382654,87.9994728887562,55,10453,8.11088118641145,0.0003,184.19078516960144
46,126419,0.34232424891649754,1.8496193933421259,0.40951357822258655,0.887997930677703,0.5904864217774135,0.11200206932229695,86.25720696346606,56,10666,8.681324366270047,0.0003,184.24930834770203
47,126419,0.335590928574207,1.87356212612026,0.40605648535534494,0.8876530436282117,0.593943514644655,0.11234695637178826,87.27084654998694,53,10632,8.56354543886877,0.0003,189.56382870674133
48,126419,0.3263128751710197,1.8535430060273688,0.3948185961932689,0.8819624073116055,0.6051814038067311,0.11803759268839453,87.5379006978393,53,10436,8.308501465769961,0.0003,184.27504086494446
49,126419,0.32107835903224446,1.8516239005015245,0.3932828401988729,0.8806690808760131,0.6067171598011272,0.11933091912398686,87.54699686532075,52,10505,8.330056906363167,0.0003,184.5192575454712
50,126419,0.3161763548851013,1.8709245386530873,0.40097244205069815,0.8798930850146577,0.5990275579493018,0.12010691498534232,87.30268313617195,55,10585,8.475944128297982,0.0003,183.52253198623657
51,126419,0.30688945468778217,1.8682605121746536,0.3943691457817858,0.8805828591136403,0.6056308542182143,0.11941714088635969,87.21288763667575,55,10485,8.502241765821694,0.0003,184.33230447769165
52,126419,0.301369808502995,1.8700594815012508,0.39167417741852184,0.8656664942231419,0.6083258225814782,0.1343335057768581,86.84460947120947,55,10548,8.663390239696499,0.0003,187.41716265678406
53,126419,0.29437791725648443,1.8602089555138728,0.39186119201406194,0.8634247284014486,0.608138807985938,0.13657527159855143,87.01300518714781,55,10652,8.622607346094155,0.0003,185.14866590499878
54,126419,0.28995175740932155,1.8923066107366366,0.3904520016678093,0.8661838247973789,0.6095479983321908,0.13381617520262112,86.83201477777364,56,10593,8.585876875323331,0.0003,185.83665680885315
55,126419,0.2893214284415729,1.8750214939603465,0.3984070725038432,0.8658389377478876,0.6015929274961568,0.13416106225211244,86.07050229503302,55,10661,9.07544404207622,0.0003,188.96635341644287
56,126419,0.2833699754968953,1.8843403998813681,0.39042605111277995,0.8590274185204345,0.60957394888722,0.14097258147956548,86.3297430682539,55,10679,8.877565097430592,0.0003,190.37491631507874
57,126419,0.27670903284771176,1.9001035982583836,0.38620521574977684,0.8596309708570443,0.6137947842502232,0.14036902914295568,86.66140332873083,55,10631,8.689946542507329,0.0003,190.0004005432129
58,126419,0.2732269609466259,1.8817574266888222,0.38959048176917116,0.8560096568373857,0.6104095182308289,0.14399034316261428,86.16869425681979,54,10574,8.932315916537334,0.0003,189.82234454154968
59,126419,0.2745500090955119,1.8761574761434034,0.37876704784328546,0.8479048111743404,0.6212329521567146,0.15209518882565964,86.75271485614061,54,10546,8.601310570788067,0.0003,189.79372453689575
60,126419,0.2637833647997552,1.8851139855778907,0.37972646757529704,0.8523021210553544,0.620273532424703,0.1476978789446456,86.64822554763593,55,10468,8.651319192964305,0.0003,190.6068480014801
61,126419,0.2636299424893613,1.8417317361542673,0.37353067233204734,0.8399724090360406,0.6264693276679527,0.16002759096395935,86.70280255252453,54,10513,8.664856009656837,0.0003,189.69183897972107
62,126419,0.258323801858188,1.8900919975328052,0.3820542337083613,0.8486808070356958,0.6179457662916388,0.15131919296430418,86.31318337873643,54,10595,8.745042248663562,0.0003,189.51253604888916
63,126419,0.2544078461201666,1.9028126041587063,0.39531751762195455,0.8445421624418004,0.6046824823780454,0.15545783755819964,85.46222524909504,55,10742,9.194430074150716,0.0003,189.83649444580078
64,126419,0.25393514471872036,1.8784182778567322,0.3740012930816702,0.8352302121055354,0.6259987069183298,0.16476978789446461,86.41837239243199,55,10540,8.732367649594758,0.0003,189.81210088729858
65,126419,0.2499923262131332,1.861266832952657,0.3766372125659405,0.8392826349370581,0.6233627874340595,0.16071736506294187,86.47120013434339,55,10517,8.725211243317814,0.0003,189.52282762527466
66,126419,0.24830830423809613,1.8895499193963925,0.38051617656880693,0.8530781169167098,0.619483823431193,0.14692188308329024,85.86175691308728,53,10514,8.464735299189515,0.0003,186.61723923683167
67,126419,0.24459738153667276,1.9150407435808627,0.37954731351309834,0.8341093291946887,0.6204526864869017,0.16589067080531128,86.21662406239504,57,10547,8.80237972064149,0.0003,192.0958321094513
68,126419,0.24342535990939748,1.8831931937167796,0.3709055603579794,0.8420417313329884,0.6290944396420206,0.15795826866701157,86.65463951188566,55,10541,8.549491291602001,0.0003,186.44695734977722
69,126419,0.23988477299633404,1.923821859205393,0.38117356618790404,0.8354888773926539,0.6188264338120959,0.16451112260734613,85.4169776467515,55,10567,8.99146404552509,0.0003,187.19225549697876
70,126419,0.23684426738027983,1.8774021842591362,0.3696163279756318,0.8316088980858769,0.6303836720243682,0.1683911019141231,86.39656491398291,55,10492,8.63502327987584,0.0003,187.03636646270752
71,126419,0.23809527611429254,1.8758636257372612,0.37298971833220185,0.8297982410760476,0.6270102816677982,0.1702017589239524,85.65755961488226,55,10556,8.863510950163821,0.0003,187.413268327713
72,126419,0.23450257673659708,1.901103648847128,0.36677913819783775,0.8255733747197793,0.6332208618021622,0.17442662528022068,86.58361943501139,54,10420,8.636402828073805,0.0003,187.4265947341919
73,126419,0.2293905977134281,1.911367891659093,0.3659985130358277,0.8277289187790998,0.6340014869641724,0.17227108122090018,86.2699182744337,55,10391,8.719348163476461,0.0003,186.9596540927887
74,126419,0.2303141406863377,1.87747991741853,0.3655839516910967,0.8211760648387653,0.6344160483089033,0.17882393516123474,86.31050117550471,57,10456,8.664080013795482,0.0003,187.33262491226196
75,126419,0.22695557776507594,1.9189486809834304,0.36656286621980466,0.814536989136058,0.6334371337801954,0.185463010863942,85.8741183714595,55,10491,8.881272633212623,0.0003,187.07837533950806
76,126419,0.22710126078157478,1.9166450534149306,0.369860522025739,0.8225556130367304,0.6301394779742611,0.17744438696326958,86.14863604134791,53,10531,8.708053112605622,0.0003,186.3311882019043
77,126419,0.22473742377830438,1.9154826459313228,0.3691305115523482,0.8204000689774099,0.6308694884476518,0.1795999310225901,85.43551983430982,54,10559,8.93490256940852,0.0003,187.53758764266968
78,126419,0.2224530179512724,1.877787814324224,0.3582569992090528,0.814019658561821,0.6417430007909473,0.185980341438179,86.53907153785872,56,10374,8.543714433523022,0.0003,187.08054065704346
79,126419,0.2186235752936346,1.8943341079658056,0.36784908836009045,0.8173823072943611,0.6321509116399096,0.18261769270563888,85.77884184796805,56,10539,8.937575444042077,0.0003,187.18448305130005
80,126419,0.21936111172443853,1.9015891430463345,0.3631839914232772,0.812553888601483,0.6368160085767228,0.18744611139851697,85.99143560846363,55,10469,8.745645801000173,0.0003,187.47474265098572
